speed	lag_time	time_points
ENSMUSG00000028879	0.976	15.2581967213115	2
ENSMUSG00000037692	0.21364	0	1
ENSMUSG00000037622	1.464	15.7923497267759	2
ENSMUSG00000028854	0.872000000000001	7.23050458715601	2
ENSMUSG00000046694	0.28276	0	1
ENSMUSG00000037600	0.276894117647059	5.67513596193065	3
ENSMUSG00000049410	0.101333333333333	10.5263157894737	2
ENSMUSG00000012123	0.8	17.13875	2
ENSMUSG00000012126	0.368	0	1
ENSMUSG00000028841	0.35992	0	1
ENSMUSG00000037366	0.735453924914676	13.1026646495397	3
ENSMUSG00000078521	0.662518518518519	14.9753652355397	3
ENSMUSG00000050989	0.512	9.37499999999999	2
ENSMUSG00000037306	2.0349950347567	7.85138734360056	3
ENSMUSG00000037295	0.481	4.08004158004158	3
ENSMUSG00000059713	0.412660869565218	2.02573612047653	3
ENSMUSG00000062157	0.416	2.12980769230769	3
ENSMUSG00000028673	0.48198	0	2
ENSMUSG00000028669	0.108	0	1
ENSMUSG00000036995	0.651912408759124	2.01168935865282	3
ENSMUSG00000001089	1.888	12.5847457627119	2
ENSMUSG00000060862	1.968	10.8739837398374	2
ENSMUSG00000028763	0.0064	0	1
ENSMUSG00000028766	0.19132	0	1
ENSMUSG00000028760	2.208	17.1290760869565	2
ENSMUSG00000028757	0.176	0	1
ENSMUSG00000041161	0.452762402088773	5.28953681491052	3
ENSMUSG00000078517	0.6508	10.9111862323294	3
ENSMUSG00000066036	0.544	4.79411764705883	2
ENSMUSG00000094439	0.2283	0	1
ENSMUSG00000078234	0.0711111111111111	2.1875	2
ENSMUSG00000036622	0.401195729537366	3.75596082883905	3
ENSMUSG00000040860	0.552	15.3097826086956	2
ENSMUSG00000028923	1.216	19.6085526315789	2
ENSMUSG00000028920	0.63552	0	1
ENSMUSG00000028919	0.41432044198895	5.589102837636	3
ENSMUSG00000006215	0.65388	0	1
ENSMUSG00000043085	0.01856	0	1
ENSMUSG00000028917	0.751793548387097	6.70027804476178	4
ENSMUSG00000078515	0.488	0	1
ENSMUSG00000040697	0.608301886792453	7.3573200992556	3
ENSMUSG00000028914	0.43156	0	1
ENSMUSG00000040659	0.297530772099963	2.05491049042225	4
ENSMUSG00000057637	1.25391399817017	9.12754646384461	3
ENSMUSG00000028591	0.15452	0	1
ENSMUSG00000020220	1.02652436194896	10.3289906697526	3
ENSMUSG00000028599	0.76322	0	3
ENSMUSG00000078503	0.00168	0	1
ENSMUSG00000070605	0.012	0	1
ENSMUSG00000019055	0.64	11.928125	2
ENSMUSG00000029003	0.359796589889321	2.97472564017293	4
ENSMUSG00000029001	0.21448	0	1
ENSMUSG00000041556	0.253733333333333	0	3
ENSMUSG00000028991	0.892651655629139	12.9714727458335	3
ENSMUSG00000041459	0.00144	0	1
ENSMUSG00000028975	2.104	19.1658745247148	2
ENSMUSG00000028974	0.36965	0	2
ENSMUSG00000063077	1.928	11.4668049792531	2
ENSMUSG00000028960	0.62192	0	1
ENSMUSG00000028988	1.00586037364798	5.42614406558746	3
ENSMUSG00000039953	1.36793366500829	10.6002698626683	4
ENSMUSG00000039936	1.14501279779484	8.91555183371393	4
ENSMUSG00000039911	1.53879905437352	14.9724806630287	3
ENSMUSG00000028980	0.88	18.8636363636364	2
ENSMUSG00000047875	0.415013333333333	0	3
ENSMUSG00000039852	2.728	17.9783724340176	2
ENSMUSG00000028957	0.63728	0	1
ENSMUSG00000028937	2.232	14.15770609319	2
ENSMUSG00000039662	0.15548	0	1
ENSMUSG00000078350	0.272	0	2
ENSMUSG00000029029	0.472	0	3
ENSMUSG00000029032	0.392	0	1
ENSMUSG00000029059	0.17068	0	1
ENSMUSG00000029049	0.261333333333333	0	3
ENSMUSG00000029053	2.144	12.1455223880597	2
ENSMUSG00000029064	0.0032	0	1
ENSMUSG00000073682	0.296	0	2
ENSMUSG00000042116	0.231	0	4
ENSMUSG00000029071	0.23598	0	1
ENSMUSG00000059939	0.0038	0	1
ENSMUSG00000058503	0.68628	0	1
ENSMUSG00000000600	0.979649122807018	8.30613658070678	3
ENSMUSG00000003161	0.816	7.59803921568627	2
ENSMUSG00000003623	0.824233009708738	10.3208631737656	3
ENSMUSG00000079659	1.408	12.4545454545455	2
ENSMUSG00000039968	1.48665338034647	10.9358776130608	4
ENSMUSG00000028771	1.2993	0	2
ENSMUSG00000047221	0.869718791064389	6.27459296281972	3
ENSMUSG00000044968	1.792	10.7170758928572	2
ENSMUSG00000029017	0.7704	0	1
ENSMUSG00000057541	1.264	15.7357594936709	2
ENSMUSG00000028999	0.813538461538462	11.1097453353505	3
ENSMUSG00000028986	0.888	0	1
ENSMUSG00000038319	0.808	24.2537128712871	2
ENSMUSG00000038295	0.20607	0	4
ENSMUSG00000028973	0.30276	0	1
ENSMUSG00000028962	0.33456	0	1
ENSMUSG00000023353	0.773719350073855	10.6965758445843	3
ENSMUSG00000055235	0.418750716332378	1.80114134004819	3
ENSMUSG00000038056	0.92728	0	1
ENSMUSG00000028933	0.576	0	1
ENSMUSG00000056367	1.92450623885918	10.5644926247567	3
ENSMUSG00000002221	0.30152	0	1
ENSMUSG00000001566	0.60428	0	2
ENSMUSG00000039000	1.176	2.07568027210888	2
ENSMUSG00000044576	0.272	11.7647058823529	2
ENSMUSG00000025745	0.846545454545455	7.00483247422681	3
ENSMUSG00000059447	0.768	3.96744791666666	2
ENSMUSG00000075703	0.866	0	2
ENSMUSG00000029175	0.23472	0	1
ENSMUSG00000029177	0.0048	0	1
ENSMUSG00000029163	0.11196	0	1
ENSMUSG00000013622	0.54067	0	2
ENSMUSG00000013629	0.34842	0	1
ENSMUSG00000029148	0.30211	0	2
ENSMUSG00000038564	0.696	11.6192528735632	2
ENSMUSG00000038552	0.696	4.77586206896548	2
ENSMUSG00000054280	0.704	5.88778409090909	2
ENSMUSG00000037426	1.544	16.3860103626943	2
ENSMUSG00000037373	0.582222222222222	4.31297709923664	2
ENSMUSG00000019295	0.19104	0	1
ENSMUSG00000005299	1.088	13.2352941176471	2
ENSMUSG00000059866	0.55984	0	1
ENSMUSG00000054520	0.847855	0	4
ENSMUSG00000029106	1.43594258373206	8.59690271187648	3
ENSMUSG00000029104	2.272	13.7055457746479	2
ENSMUSG00000029101	1.52827418126428	12.5317807421819	3
ENSMUSG00000029098	0.512789237668162	1.81104834196166	3
ENSMUSG00000036553	0.1855	0	1
ENSMUSG00000029198	6e-04	0	1
ENSMUSG00000029119	0.378435681965094	1.72109866083631	4
ENSMUSG00000039474	0.912	7.47697368421053	2
ENSMUSG00000029121	0.062	0	2
ENSMUSG00000029122	0.50079	0	2
ENSMUSG00000050248	0.893405405405405	8.68100596966764	3
ENSMUSG00000039782	1.7500826446281	7.29836607480164	3
ENSMUSG00000046985	1.33393548387097	8.32233023795703	3
ENSMUSG00000015806	0.0068	0	1
ENSMUSG00000015880	1.176	15.5790816326531	2
ENSMUSG00000029089	1.02584406779661	8.2970231486377	3
ENSMUSG00000029173	0.48512	0	1
ENSMUSG00000029186	0.846	0	2
ENSMUSG00000029179	0.96384	0	1
ENSMUSG00000061461	0.3878	0	1
ENSMUSG00000039156	2.99278003838771	10.2152794595105	3
ENSMUSG00000047881	1.752	19.5753424657534	2
ENSMUSG00000029185	1.2859	0	2
ENSMUSG00000029191	0.42676	0	1
ENSMUSG00000029195	0.6412	0	1
ENSMUSG00000037795	1.704	15.5633802816901	2
ENSMUSG00000029207	2.776	17.4974783861671	2
ENSMUSG00000029223	0.00412	0	1
ENSMUSG00000092060	0.816	13.7279411764706	2
ENSMUSG00000029208	0.816	6.7683823529412	2
ENSMUSG00000029209	0.58688	0	1
ENSMUSG00000051674	1.61347557246721	8.65313541249044	4
ENSMUSG00000054814	1.80211825192802	12.9104267471585	3
ENSMUSG00000029233	0.5572	0	1
ENSMUSG00000036403	1.46074725274725	9.19766339672603	3
ENSMUSG00000059325	0.288	0	1
ENSMUSG00000029250	0.45816	0	1
ENSMUSG00000029253	1.2	10.8483333333333	2
ENSMUSG00000035898	1.63548846960168	10.701235352831	3
ENSMUSG00000029407	1.944	19.8235596707819	2
ENSMUSG00000029486	0.982153846153846	7.06422305764411	3
ENSMUSG00000029484	0.912	0	3
ENSMUSG00000034663	2.08	9.17692307692311	2
ENSMUSG00000055725	0.532179700499168	2.77640382691346	3
ENSMUSG00000046000	0.41974	0	2
ENSMUSG00000035310	0.65752	0	1
ENSMUSG00000035234	0.464	3.0948275862069	2
ENSMUSG00000029314	2.816	10.4090909090909	2
ENSMUSG00000029330	1.33425713104589	7.04863847949913	4
ENSMUSG00000043940	1.8	13.1555555555556	2
ENSMUSG00000034573	2.48206935332709	8.72673284075327	3
ENSMUSG00000029313	2.064	12.4869186046512	2
ENSMUSG00000029312	1.29489247311828	8.09826966991904	4
ENSMUSG00000029311	0.65272	0	1
ENSMUSG00000072774	0.85076	0	1
ENSMUSG00000054720	1.39369536423841	11.3150849616057	3
ENSMUSG00000029290	0.975999999999999	6.3155737704918	2
ENSMUSG00000049606	0.328	0	1
ENSMUSG00000029283	0.49916	0	1
ENSMUSG00000044060	0.30846	0	1
ENSMUSG00000033773	1.384	16.1849710982659	2
ENSMUSG00000011831	2.24044149207971	12.0096315603173	3
ENSMUSG00000063406	0.0038	0	1
ENSMUSG00000056531	0.24696	0	1
ENSMUSG00000029263	0.59968	0	1
ENSMUSG00000062234	0.72552	0	1
ENSMUSG00000008090	0.33716	0	2
ENSMUSG00000014668	0.53444	0	1
ENSMUSG00000029499	0.3237	0	1
ENSMUSG00000007080	0.2118	0	1
ENSMUSG00000029521	0.71968	0	1
ENSMUSG00000029344	0.4204	0	1
ENSMUSG00000029346	0.344615384615385	8.16964285714286	3
ENSMUSG00000029348	0.576	11.4375	2
ENSMUSG00000042216	0.3957	0	1
ENSMUSG00000042190	0.423633027522936	0.309143277893291	3
ENSMUSG00000004530	0.83828	0	1
ENSMUSG00000042121	0.872	6.54472477064213	2
ENSMUSG00000029592	0.518915254237288	6.03550431147112	4
ENSMUSG00000029591	0.0012	0	1
ENSMUSG00000029577	0.35092	0	1
ENSMUSG00000029575	0.290706666666667	0	3
ENSMUSG00000041930	1.264	14.873417721519	2
ENSMUSG00000011884	0.832000000000001	9.3954326923077	2
ENSMUSG00000002486	0.27923	0	2
ENSMUSG00000029559	0.184	0	1
ENSMUSG00000046562	0.384	7.35937500000001	2
ENSMUSG00000029544	0.197733333333333	0	3
ENSMUSG00000060152	0.32	24.484375	3
ENSMUSG00000041733	0.433054441260745	4.99341652551344	3
ENSMUSG00000054256	0.416	0	1
ENSMUSG00000029522	0.21582	0	3
ENSMUSG00000029524	0.0248	0	1
ENSMUSG00000029528	0.62975	0	2
ENSMUSG00000041609	1.968	12.489837398374	2
ENSMUSG00000029516	1.512	19.4953703703704	2
ENSMUSG00000066900	0.25176	0	2
ENSMUSG00000061288	0.552	0	1
ENSMUSG00000066894	0.630732240437159	8.65875669993531	3
ENSMUSG00000032898	0.767999999999999	8.55338541666661	2
ENSMUSG00000046607	0.495256965944272	6.82136427285455	3
ENSMUSG00000032850	0.755588785046729	11.5446475691009	3
ENSMUSG00000032840	0.39322	0	2
ENSMUSG00000018076	0.64	0	1
ENSMUSG00000029594	0.912	17.6633771929825	2
ENSMUSG00000029598	0.354666666666667	0	3
ENSMUSG00000032754	0.0066	0	1
ENSMUSG00000032741	0.74824	0	1
ENSMUSG00000029600	2.032	19.7893700787402	2
ENSMUSG00000029599	0.18684	0	1
ENSMUSG00000043733	0.49584	0	1
ENSMUSG00000042744	0.99128	0	1
ENSMUSG00000042726	0.48	0	1
ENSMUSG00000029456	0.678941431670282	4.74678905531132	3
ENSMUSG00000029458	0.51276	0	1
ENSMUSG00000064267	0.737502681170522	8.14607140482956	4
ENSMUSG00000038593	0.45718	0	1
ENSMUSG00000038569	0.0064	0	1
ENSMUSG00000029466	0.0246153846153846	4.3625	3
ENSMUSG00000029469	1.99147556615018	13.9767573112575	3
ENSMUSG00000029471	0.845520682862771	8.40034541455958	4
ENSMUSG00000029472	0.928	13.2133620689655	2
ENSMUSG00000029474	0.34452	0	1
ENSMUSG00000049686	0.264593333333333	0	3
ENSMUSG00000029477	0.074	0	4
ENSMUSG00000054434	1.03407407407407	6.73113658070678	3
ENSMUSG00000029440	0.48	0	1
ENSMUSG00000029438	0.24668	0	1
ENSMUSG00000038342	1.3824265560166	7.57046662792708	4
ENSMUSG00000049550	1.11851	0	2
ENSMUSG00000029414	0.863999999999999	11.0243055555556	2
ENSMUSG00000029406	1.45436	0	1
ENSMUSG00000038126	1.272	5.52594339622635	2
ENSMUSG00000029394	0.0056	0	1
ENSMUSG00000029401	0.88	8.44886363636362	2
ENSMUSG00000029392	1.248	19.7195512820513	2
ENSMUSG00000029478	1.88428464419476	15.2526329877454	3
ENSMUSG00000037905	0.0066	0	1
ENSMUSG00000029482	0.49548	0	1
ENSMUSG00000029416	0.395146666666667	0	3
ENSMUSG00000049971	1.456	15.9759615384616	2
ENSMUSG00000029428	0.72	18.3708333333333	2
ENSMUSG00000029436	0.598909788867563	10.354707209517	3
ENSMUSG00000051034	0.52392	0	1
ENSMUSG00000029446	1.152	8.63628472222224	2
ENSMUSG00000034173	1.36	10.9720588235294	2
ENSMUSG00000066735	0.0984	0	1
ENSMUSG00000025534	0.41792	0	1
ENSMUSG00000025533	0.568	14.0845070422535	2
ENSMUSG00000025532	0.704000000000001	4.1036931818182	2
ENSMUSG00000034118	1.3279838980208	9.87182725729528	4
ENSMUSG00000025340	0.984	9.14634146341463	2
ENSMUSG00000023079	0.4206	0	1
ENSMUSG00000063146	1.22946228239845	11.5169453394417	3
ENSMUSG00000023104	0.24666	0	2
ENSMUSG00000029674	0.690091801202912	6.76630688073395	4
ENSMUSG00000007207	0.58357	0	2
ENSMUSG00000043614	0.331475862068966	10.0652255326232	3
ENSMUSG00000005374	0.992	17.5967741935484	2
ENSMUSG00000029681	0.27036	0	1
ENSMUSG00000039917	0.24549	0	2
ENSMUSG00000005514	0.43504	0	2
ENSMUSG00000004947	0.504	0	2
ENSMUSG00000004952	0.36	0	2
ENSMUSG00000029703	0.336	9.30654761904763	2
ENSMUSG00000039737	0.24648	0	1
ENSMUSG00000005057	0.29208	0	1
ENSMUSG00000029705	3.08	19.2568181818182	2
ENSMUSG00000007987	0.594823529411765	9.13103243670888	3
ENSMUSG00000059518	0.0176	0	1
ENSMUSG00000037428	0.13254	0	2
ENSMUSG00000004849	0.30402	0	2
ENSMUSG00000043279	0.168	4.71428571428574	2
ENSMUSG00000094840	0.08	0	1
ENSMUSG00000037344	0.35192	0	1
ENSMUSG00000029713	0.0218	0	1
ENSMUSG00000029718	0.05966	0	1
ENSMUSG00000029722	0.33575	0	2
ENSMUSG00000045348	0.22618	0	2
ENSMUSG00000029723	0.00284	0	1
ENSMUSG00000037007	0.35629	0	2
ENSMUSG00000036948	0.1618	0	1
ENSMUSG00000091964	0.1618	0	1
ENSMUSG00000029510	0.22824	0	2
ENSMUSG00000036928	1.072	10.857276119403	2
ENSMUSG00000036898	0.53332	0	1
ENSMUSG00000058291	0.816	10.0980392156863	2
ENSMUSG00000056014	0.7904	4.69551282051281	3
ENSMUSG00000053553	1.488	11.0880376344085	2
ENSMUSG00000044197	0.329	0	4
ENSMUSG00000029547	0.296	5.82094594594599	2
ENSMUSG00000029554	1.25102	0	1
ENSMUSG00000029560	0.728	0	2
ENSMUSG00000036599	0.234666666666667	12.2826704545455	2
ENSMUSG00000029570	0.2288	0	1
ENSMUSG00000036565	0.573734165248629	5.38159091508265	4
ENSMUSG00000000149	1.728	9.49074074074078	2
ENSMUSG00000056493	0.18016	0	1
ENSMUSG00000029576	0.586	0	2
ENSMUSG00000074817	0.1375	0	1
ENSMUSG00000050822	0.3416	2.72248243559715	3
ENSMUSG00000061898	0.384	5.79687499999998	2
ENSMUSG00000029587	0.31514	0	2
ENSMUSG00000046658	0.336	0	1
ENSMUSG00000093910	0.092	0	2
ENSMUSG00000001844	0.282	0	2
ENSMUSG00000039206	0.878740944291781	8.09440413918581	4
ENSMUSG00000083012	0.5078	0	1
ENSMUSG00000018001	2.072	11.0260617760618	2
ENSMUSG00000051306	0.42837	0	2
ENSMUSG00000029610	0.0092	0	1
ENSMUSG00000029617	0.416	0	1
ENSMUSG00000038970	1.944	16.0673868312758	2
ENSMUSG00000066621	0.276	0	2
ENSMUSG00000045482	0.65818	0	1
ENSMUSG00000038780	1.96	9.56836734693877	2
ENSMUSG00000029621	0.50913	0	2
ENSMUSG00000029627	0.28268	0	1
ENSMUSG00000029634	0.871999999999999	13.3555045871559	2
ENSMUSG00000029635	1.528	12.9770942408377	2
ENSMUSG00000016510	0.28997	0	2
ENSMUSG00000016520	1.0714	0	1
ENSMUSG00000029647	1.5728	0	1
ENSMUSG00000029650	0.353381294964029	0.0176438653637412	3
ENSMUSG00000051950	1.59014852198991	10.1091176929327	3
ENSMUSG00000041147	0.36113	0	2
ENSMUSG00000033970	0.35364	0	1
ENSMUSG00000032757	0.17368	0	1
ENSMUSG00000015189	2.48	10.2576612903226	2
ENSMUSG00000015112	1.744	15.3830275229358	2
ENSMUSG00000042460	0.29436	0	1
ENSMUSG00000042447	0.71137	0	2
ENSMUSG00000029569	0.69398	0	1
ENSMUSG00000042742	1.272	8.04638364779869	2
ENSMUSG00000015733	0.656	5.18292682926828	2
ENSMUSG00000029670	1.05	4.97142857142857	2
ENSMUSG00000029672	1.168	3.55993150684938	2
ENSMUSG00000029676	1.32278651685393	9.1243799266105	3
ENSMUSG00000029701	0.364	0	2
ENSMUSG00000003500	0.56	6.13750000000002	2
ENSMUSG00000001761	3.672	20.5046296296296	2
ENSMUSG00000029772	1.5198	0	1
ENSMUSG00000039159	2.136	18.4747191011236	2
ENSMUSG00000039130	0.44108	0	1
ENSMUSG00000029775	1.36	14.3139705882353	2
ENSMUSG00000025609	2.024	10.9683794466403	2
ENSMUSG00000018999	0.799999999999999	8.11249999999999	2
ENSMUSG00000001642	0.37184	0	1
ENSMUSG00000061758	0.783999999999999	8.69515306122449	2
ENSMUSG00000038871	0.656	2.75304878048775	2
ENSMUSG00000058486	0.728	16.1057692307692	2
ENSMUSG00000038784	2.0426099608282	11.1491952098328	3
ENSMUSG00000038759	0.41484	0	1
ENSMUSG00000038648	0.2298	0	1
ENSMUSG00000029826	1.16459842519685	8.32801006057984	3
ENSMUSG00000038538	0.65804	0	1
ENSMUSG00000042599	1.664	8.30048076923077	2
ENSMUSG00000038456	0.43598	0	2
ENSMUSG00000046947	0.36784	0	2
ENSMUSG00000002413	1.82782041998552	6.42653096798218	3
ENSMUSG00000029916	1.464	9.88866120218578	2
ENSMUSG00000029911	0.0098	0	1
ENSMUSG00000029863	0.00128	0	1
ENSMUSG00000029859	0.46138	0	2
ENSMUSG00000033542	0.598666666666667	0	3
ENSMUSG00000029686	1.55305280994069	8.69986271129732	4
ENSMUSG00000029687	2.096	21.2118320610687	2
ENSMUSG00000051499	0.173333333333333	0	3
ENSMUSG00000052763	0.52	0	1
ENSMUSG00000057691	0.528297674418605	8.86498098323709	3
ENSMUSG00000042810	0.561696465696466	10.7433117671444	3
ENSMUSG00000073096	0.344	0	2
ENSMUSG00000052751	0.07836	0	1
ENSMUSG00000007216	0.12842	0	1
ENSMUSG00000090019	0.028	0	2
ENSMUSG00000029815	0.36024	0	1
ENSMUSG00000050786	1.568	10.7608418367347	2
ENSMUSG00000047115	0.784	5.5331632653061	2
ENSMUSG00000038388	2.28	12.7368421052631	2
ENSMUSG00000038301	1.32	12.6515151515151	2
ENSMUSG00000059182	2.4334359943316	12.2298469752216	3
ENSMUSG00000038210	0.128	0	2
ENSMUSG00000029776	2.26506387434555	14.0436200035504	3
ENSMUSG00000004535	0.77088	0	1
ENSMUSG00000005225	1.23167190097912	4.29693387170318	4
ENSMUSG00000038065	0.47448275862069	3.36242732558141	3
ENSMUSG00000058446	0.9154	0	1
ENSMUSG00000038058	0.24	0	1
ENSMUSG00000029780	1.44524	0	1
ENSMUSG00000037826	0.921	0	1
ENSMUSG00000029802	2.29675261324042	9.80599786397398	3
ENSMUSG00000029804	1.40142251223491	7.75794345526335	3
ENSMUSG00000029913	0.916053333333333	0	3
ENSMUSG00000002222	1.664	12.4783653846154	2
ENSMUSG00000053119	1.056	11.3636363636364	2
ENSMUSG00000053470	0.44208	0	1
ENSMUSG00000052962	0.768	12.48828125	2
ENSMUSG00000052337	0.6668	0	1
ENSMUSG00000056666	0.36504	0	1
ENSMUSG00000052738	0.76	0	1
ENSMUSG00000035125	0.936339152119701	11.7954681041462	3
ENSMUSG00000035104	1.728	9.95370370370371	2
ENSMUSG00000079511	0.18152	0	2
ENSMUSG00000030034	0.208484848484849	7.64680232558141	3
ENSMUSG00000034930	0.136	16.1764705882353	2
ENSMUSG00000030032	0.36923839009288	1.37251811108131	3
ENSMUSG00000031865	0.512	15.857421875	2
ENSMUSG00000043131	0.2874	0	1
ENSMUSG00000034832	1.17237170596394	10.9275033125118	4
ENSMUSG00000014554	0.56336	0	1
ENSMUSG00000014748	0.0024	0	1
ENSMUSG00000045896	0.906057142857143	6.93848805919947	3
ENSMUSG00000051343	0.86875204359673	10.4045045666683	3
ENSMUSG00000033706	0.326	0	2
ENSMUSG00000054226	0.672	5.26339285714287	2
ENSMUSG00000071337	0.67128	0	1
ENSMUSG00000029994	1.06460327868853	12.2749283449952	3
ENSMUSG00000057230	1.456	5.43681318681315	2
ENSMUSG00000029992	0.5502	0	1
ENSMUSG00000030051	1.648	5.11711165048543	2
ENSMUSG00000084950	0.23672	0	1
ENSMUSG00000033216	2.2135652173913	11.033927823172	3
ENSMUSG00000030079	0.33568	0	1
ENSMUSG00000030082	0.0208	0	1
ENSMUSG00000030084	0.258461538461538	7.20238095238095	3
ENSMUSG00000000811	0.728	6.31868131868128	2
ENSMUSG00000034430	0.22036	0	1
ENSMUSG00000030087	0.064	0	1
ENSMUSG00000030091	1.256	11.6019108280255	2
ENSMUSG00000034245	0.464	11.6379310344828	2
ENSMUSG00000030094	0.802071197411003	7.08126075962987	3
ENSMUSG00000034083	0.53244	0	2
ENSMUSG00000005893	0.62444	0	1
ENSMUSG00000014550	0.39696	0	1
ENSMUSG00000030022	1.872	15.6565170940171	2
ENSMUSG00000045095	3.152	13.0961294416243	2
ENSMUSG00000045100	1.928	10.2245850622407	2
ENSMUSG00000030029	1.76	4.22897727272721	2
ENSMUSG00000030031	0.328	0	1
ENSMUSG00000030061	0.304	0	1
ENSMUSG00000005362	0.71492	0	1
ENSMUSG00000030101	2.08380826446281	9.88418243563385	3
ENSMUSG00000030105	0.42168	0	1
ENSMUSG00000030269	0.77874	0	2
ENSMUSG00000030272	0.56	1.78571428571429	2
ENSMUSG00000051169	0.189526666666667	0	3
ENSMUSG00000030286	0.32	4.884375	2
ENSMUSG00000034023	0.918098113207547	10.956194649042	3
ENSMUSG00000033933	0.57768	0	1
ENSMUSG00000042389	0.864	14.4247685185185	2
ENSMUSG00000000439	0.41852	0	1
ENSMUSG00000000441	1.008	0	1
ENSMUSG00000030319	0.377309090909091	1.43608648162425	3
ENSMUSG00000030126	2.15210212765957	10.3238496156158	3
ENSMUSG00000024104	0.31072	0	1
ENSMUSG00000059689	0.188	0	1
ENSMUSG00000042097	0.272	0	1
ENSMUSG00000007827	1.32477787381158	7.81088527422282	3
ENSMUSG00000030166	0.784	8.54209183673471	2
ENSMUSG00000045962	2.216	17.2062274368231	2
ENSMUSG00000041372	0.70074	0	2
ENSMUSG00000030180	0.32408	0	1
ENSMUSG00000058979	0.39154	0	2
ENSMUSG00000071226	2.48	14.3419354838709	2
ENSMUSG00000009112	1.464	13.9542349726775	2
ENSMUSG00000003178	0.93216	0	1
ENSMUSG00000067825	0.351586666666667	0	3
ENSMUSG00000003154	1.184	8.7837837837838	2
ENSMUSG00000008153	0.601907692307692	4.36829056333708	3
ENSMUSG00000004270	0.671999999999999	16.4077380952381	2
ENSMUSG00000004267	0.08	0	1
ENSMUSG00000038390	0.182	0	4
ENSMUSG00000055818	0.09104	0	1
ENSMUSG00000030329	0.416	0	1
ENSMUSG00000067714	0.592	17.9054054054054	2
ENSMUSG00000030337	0.768	13.2161458333333	2
ENSMUSG00000030339	0.224	1.78571428571429	2
ENSMUSG00000030340	0.12336	0	1
ENSMUSG00000030341	0.4	0	1
ENSMUSG00000000399	0.45372	0	1
ENSMUSG00000000184	0.522049335863378	6.27204250266551	3
ENSMUSG00000037997	0.822	0	2
ENSMUSG00000030352	1.04	16.5451923076923	2
ENSMUSG00000056771	0.710956521739131	8.60000815394651	3
ENSMUSG00000048668	0.2044	0	1
ENSMUSG00000030363	0.064	0	1
ENSMUSG00000030199	1.08503	0	2
ENSMUSG00000030201	2.312	18.1816608996539	2
ENSMUSG00000030203	1.14496594427245	6.78696172593811	3
ENSMUSG00000032652	0.672	7.44047619047618	2
ENSMUSG00000090698	0.32	0	1
ENSMUSG00000042770	1.39452527743527	7.03353434250548	3
ENSMUSG00000030213	0.74997	0	2
ENSMUSG00000030231	2.792	17.8001432664756	2
ENSMUSG00000041671	0.72	8.12916666666666	2
ENSMUSG00000030243	0.64	8.928125	2
ENSMUSG00000030279	0.63624	0	1
ENSMUSG00000030268	0.38332	0	1
ENSMUSG00000030265	0.0076	0	1
ENSMUSG00000040242	0.66392	0	1
ENSMUSG00000001630	1.112	0.899280575539542	2
ENSMUSG00000040112	0.0074	0	1
ENSMUSG00000030309	1.704	17.9577464788732	2
ENSMUSG00000030313	1.46125821596244	8.71921961479808	3
ENSMUSG00000030428	0.124	0	3
ENSMUSG00000008435	0.40192	0	1
ENSMUSG00000064179	0.65962	0	1
ENSMUSG00000035458	0.81656	0	1
ENSMUSG00000055809	1.42139733333333	15.6222484040744	3
ENSMUSG00000063802	0.552	6.95289855072463	2
ENSMUSG00000035390	0.383890160183066	6.98236170720077	4
ENSMUSG00000086784	0.34024	0	3
ENSMUSG00000051550	0.11828	0	1
ENSMUSG00000043290	0.288	3.31597222222223	2
ENSMUSG00000035228	0.08098	0	1
ENSMUSG00000053367	0.04	0	1
ENSMUSG00000054893	0.45688	0	1
ENSMUSG00000055150	0.25111	0	2
ENSMUSG00000002265	8e-04	0	1
ENSMUSG00000063535	0.311186666666667	0	3
ENSMUSG00000066838	0.26388	0	1
ENSMUSG00000030393	0.36	10.0194444444445	2
ENSMUSG00000030386	0.48	11.8583333333334	2
ENSMUSG00000070822	0.05828	0	1
ENSMUSG00000057894	0.31371	0	2
ENSMUSG00000060397	0.354675601583917	3.18001374098248	4
ENSMUSG00000030380	0.462273333333333	0	3
ENSMUSG00000006024	0.01144	0	1
ENSMUSG00000006019	0.4	12.91	2
ENSMUSG00000041375	0.0388	0	1
ENSMUSG00000058230	0.72768	0	1
ENSMUSG00000048920	0.13324	0	1
ENSMUSG00000030374	0.530846153846154	9.23873351688164	3
ENSMUSG00000063594	6e-04	0	1
ENSMUSG00000019370	0.00904	0	1
ENSMUSG00000070802	0.288	7.9201388888889	2
ENSMUSG00000041117	0.208	0	1
ENSMUSG00000004328	0.514823529411765	11.6344454600853	3
ENSMUSG00000040987	0.007	0	1
ENSMUSG00000074358	0.456	16.2280701754386	2
ENSMUSG00000048481	0.18712	0	1
ENSMUSG00000023118	0.28896	0	1
ENSMUSG00000050428	0.28026	0	2
ENSMUSG00000030407	0.3036	0	1
ENSMUSG00000030406	0.244	0	2
ENSMUSG00000040811	0.526750629722922	5.69739862280032	4
ENSMUSG00000030401	0.28782	0	3
ENSMUSG00000003549	0.27469	0	2
ENSMUSG00000030400	0.24382	0	1
ENSMUSG00000040714	0.216888888888889	7.48275273224044	3
ENSMUSG00000030397	0.591370078740158	12.2122523434171	3
ENSMUSG00000011263	0.222	0	2
ENSMUSG00000002980	0.608	16.4226973684211	2
