Chromatin_PolyA	Chromatin_Total	Cytoplasm_PolyA	Cytoplasm_Total	Nucleoplasm_PolyA	Nucleoplasm_Total
ENSMUSG00000110902	2.97713004017866	3.91640152101887	0	0	2.62156109565137	2.98489428794605
ENSMUSG00000110909	0.536042695454143	3.30725603120279	0.583835849853906	0	0.375741965970573	2.45335646230453
ENSMUSG00000110917	3.2777288758234	4.91943644691516	1.20126226354614	2.23767825835048	1.94716021463596	3.42954143116095
ENSMUSG00000110924	1.41337243093716	2.42389012152859	0.472811703368199	0	1.1000132560664	1.97081803978223
ENSMUSG00000110925	2.47734379093021	2.44023226991285	0.718501947972833	2.35911025015119	1.97894573700057	1.46526007174926
ENSMUSG00000110946	0.68308690412351	2.44023226991285	0.87622282345705	0	0.8749363070347	1.46526007174926
ENSMUSG00000110949	3.57439153694378	2.54695895372573	4.33341827373351	3.34901123003567	3.72095351612579	2.38287239872968
ENSMUSG00000110950	0.246651482683485	2.07741498079792	0	0	0	1.46526007174926
ENSMUSG00000110951	1.17491391720061	2.27518870698666	0.87622282345705	0	1.25105994807618	0
ENSMUSG00000110981	1.5212336762409	2.73063006847563	0.448557212321925	0	0.677670763716569	0
ENSMUSG00000110984	0.874912386636698	2.07741498079792	0	2.35911025015119	0.484591165192089	0
ENSMUSG00000110992	2.74385050471106	3.97843185899276	1.61484051766386	0	2.32520891209052	1.54804013173906
ENSMUSG00000110996	1.66245202667443	2.61442421967481	0	0	1.40731868350472	1.98583929963514
ENSMUSG00000111013	1.6725613414799	3.28112146897476	0	0	1.1358926973034	0
ENSMUSG00000111014	1.14489861671845	2.55568863396518	0	0	0	0
ENSMUSG00000111020	1.7501492198075	1.83063604420412	0	0	0	1.46526007174926
ENSMUSG00000111021	1.17975150946557	2.91557967531602	0.300439812034666	0	0.347605801775778	0
ENSMUSG00000111028	1.70032531066157	4.58450745236071	0.300439812034666	0	0.97933926882146	2.39662233342898
ENSMUSG00000111045	2.80422844630819	3.74569347480983	2.09456389413885	3.67089461030697	2.60716166504676	3.30882638676832
ENSMUSG00000111049	1.17491391720061	2.27518870698666	0.531160606157853	0	0.712550320624892	1.46526007174926
ENSMUSG00000111052	1.35681295831411	2.38323863836804	0	0	0.730296491154253	0
ENSMUSG00000111055	2.39591302775481	3.86191441387283	0.72108511631325	0	1.57231743125483	2.19790741358668
ENSMUSG00000111068	1.12311684944339	3.1629737774024	0.300439812034666	2.35911025015119	0.271459840553833	0
ENSMUSG00000111078	1.25777815236896	3.16536376647944	1.13227777114771	0	0.97933926882146	1.46526007174926
ENSMUSG00000111080	4.35185028492638	4.77473956633127	3.77629352134285	4.29430360057815	4.33251029960158	4.6126443812695
ENSMUSG00000111085	1.73908941297947	3.87507724777029	2.24070584443999	3.00385245009456	2.72633290634619	3.68882991816978
ENSMUSG00000111089	1.17491391720061	1.50227621224457	2.08057245769951	2.35911025015119	1.88882570135528	1.46526007174926
ENSMUSG00000111091	0.979004235857312	2.17375735004312	0	0	0.642855850345982	0
ENSMUSG00000111094	2.01987951888097	4.21664069393072	0.374967120602149	0	1.52094843992427	2.37370088308157
ENSMUSG00000111100	0.480563153616609	1.905682552069	0	0	0.18883119120901	0
ENSMUSG00000111110	0.750912237108329	2.23510480750251	0.300439812034666	0	0.484591165192089	0
ENSMUSG00000111115	1.84291627396877	2.27518870698666	0.718501947972833	0	1.7178285181052	2.03566436678867
ENSMUSG00000111116	2.76591134013543	3.64871693697342	0.53653610948218	0	1.2186391740892	2.03863332464316
ENSMUSG00000111117	2.62074433759294	4.01063856801641	1.06736819787945	0	1.71125753869604	2.5751457354005
ENSMUSG00000111147	3.87668535672467	4.00557924170887	2.83386159384788	3.39264750332261	3.73028929304231	3.09484378953179
ENSMUSG00000111149	3.22353325356005	3.05248252854369	3.87923432867754	3.67188916776154	3.51347608293442	3.31887864489333
ENSMUSG00000111160	3.67447026281454	5.57079560564266	1.19081653380991	3.40508128799364	2.24450810295168	4.31220561587575
ENSMUSG00000111167	2.23985728116949	3.00595290482988	0.718501947972833	0	1.05449785775016	2.03566436678867
ENSMUSG00000111169	1.34281447910456	3.15854014986913	0.47506978543382	0	0.55590508984222	0
ENSMUSG00000111172	1.37596016724411	2.35273770437425	0.876650253828945	0	0.888558981314645	1.4794239072811
ENSMUSG00000111174	2.10035310474877	4.03941458959699	0.300439812034666	0	0.919688260899182	0
ENSMUSG00000111180	1.6369537199953	0	0.378597662968853	2.35911025015119	1.76217314706446	2.80527181920572
ENSMUSG00000111182	1.17491391720061	2.27518870698666	0.300439812034666	0	0.18883119120901	0
ENSMUSG00000111192	1.99306184446506	3.36016593062822	0.396472747973665	0	0.608990630664754	0
ENSMUSG00000111193	1.90907769435414	3.9229370721362	0.739981571863038	0	1.52686641754975	1.46526007174926
ENSMUSG00000111198	0	2.83067230134644	0	0	0	0
ENSMUSG00000111199	2.30981144821428	3.5745462373144	0.30110911742323	2.35911025015119	0.494425561857464	2.03566436678867
ENSMUSG00000111200	0	1.87054007580676	0.300439812034666	0	0	0
ENSMUSG00000111208	1.90909427869537	3.70501228757819	0.842390465585249	2.35911025015119	0.766119064651146	2.17045721148503
ENSMUSG00000111215	1.51057527124109	3.61693812306053	0.31429707494376	0	1.12336279898252	0
ENSMUSG00000111222	2.21864799151259	3.11327426414248	0.450685342257158	0	0.766736183079818	1.99148446205103
ENSMUSG00000111229	0.757939782834001	1.51072934217845	0.300473547444319	0	0.363165048144075	2.39928813394035
ENSMUSG00000111232	1.88209892989545	3.48691609318287	0	0	1.16593868483436	0
ENSMUSG00000111236	3.74316045308538	4.92558775023581	1.64635771465868	0	2.67784367676982	4.07155150439241
ENSMUSG00000111240	3.29961477093709	5.19145299938093	1.17766691183746	0	2.72868512562446	4.24808587560904
ENSMUSG00000111243	0.451186589055724	2.09814015238725	0	0	0.347605801775778	0
ENSMUSG00000111245	0.472358956928264	2.17885829141305	0	0	0	1.46526007174926
ENSMUSG00000111246	1.49977706767271	3.47554858233671	1.13427386813814	0	0.91405500108572	2.95312105994649
ENSMUSG00000111250	1.84183483999158	3.81632448057052	0.565623574624474	0	1.32563788930915	0
ENSMUSG00000111258	1.20955994772816	3.0391725834797	0	0	0.488799179414286	0
ENSMUSG00000111259	2.6275162918662	4.02231483131823	1.25926402613077	0	2.15101491541334	2.80139027816338
ENSMUSG00000111262	1.38158297425243	3.06774818387657	0	0	0.613024881253614	2.382706504209
ENSMUSG00000111266	3.34725715598009	3.91265712501545	1.56653144046399	3.00697440208744	2.05524114818215	3.07037751017691
ENSMUSG00000111270	1.75461557242577	3.43211486493738	0	0	1.08138795569779	2.71123056923231
ENSMUSG00000111273	2.42928517295838	3.9467565762201	0.596266181842977	2.5077965679681	1.63922806387717	2.4296543209911
ENSMUSG00000111274	5.46191365404992	6.25220845086014	2.90827066641163	3.61222019629879	4.06316152524166	4.46514821907595
ENSMUSG00000111275	1.42917413551287	3.11190727934685	0.531203873387936	0	0.488416667929472	2.66128526512661
ENSMUSG00000111283	1.23760601600774	2.23348595330132	0.771997388588706	0	1.3140210620336	0
ENSMUSG00000111285	0.255941858851172	1.86868800595778	0	0	0	0
ENSMUSG00000111290	0.444343488221199	2.24458937738155	0	0	0.249679869819572	0
ENSMUSG00000111291	5.39932758214959	5.22268708437044	3.86808385062045	5.12572688421333	4.42601182239548	4.40777202693089
ENSMUSG00000111306	1.04268742526755	2.84100576566546	0.318992701137984	0	0.724722834843003	0
ENSMUSG00000111318	0.769618434367742	2.81622029669401	0.300439812034666	0	0.347605801775778	2.03566436678867
ENSMUSG00000111324	2.37312267621014	3.51447551814465	0.739988260196837	2.35911025015119	1.29905821337862	1.46526007174926
ENSMUSG00000111334	3.32137534756349	4.84141895797705	1.87956334378947	2.40315613285579	2.46234479814272	3.47243399023569
ENSMUSG00000111335	1.4750061592835	2.20255680117521	0.610831538641463	0	0.486114686645987	0
ENSMUSG00000111342	0	2.07741498079792	0.300439812034666	0	0	0
ENSMUSG00000111354	1.34094287866071	3.58815039896716	0	0	0.516501984459986	1.64887263464615
ENSMUSG00000111357	0.444343488221199	1.89113497214532	0	0	0	0
ENSMUSG00000111360	3.48014320355817	4.82937517355592	1.93501114407275	0	2.6073501649824	3.49326315496989
ENSMUSG00000111362	0.750912237108329	2.27518870698666	0	0	0.347605801775778	2.03566436678867
ENSMUSG00000111363	0.825449196683315	1.6739950981795	0	2.56306866837233	0.249458021009989	0
ENSMUSG00000111364	1.30520397901302	3.51133186865594	0.87944665067432	0	0.987294143081378	0
ENSMUSG00000111369	1.08455771134369	2.07741498079792	0.531160606157853	0	0.605052398924898	0
ENSMUSG00000111375	2.9459282893265	2.06880330471662	2.76373816883078	0	3.20006038952956	3.62810241132652
ENSMUSG00000111377	0.609330193044739	1.83063604420412	0	2.35911025015119	0.712550320624892	1.46526007174926
ENSMUSG00000111378	3.52135706114383	4.83819894156812	0.664149125625678	0	2.46124232007978	2.81690447690712
ENSMUSG00000111379	2.50731651034387	3.43235746967255	0.531160606157853	2.35911025015119	1.69588231814207	2.39662233342898
ENSMUSG00000111387	0.246651482683485	1.87568254590109	0	0	0.484591165192089	0
ENSMUSG00000111389	3.96844011255012	5.59116771273341	2.47489271680542	2.38681148110195	2.7788338060191	3.58984061253415
ENSMUSG00000111398	1.55962527388962	2.52931630304566	0	0	1.03325430448867	2.23973494680413
ENSMUSG00000111410	0	0	0	2.80899738345943	0	2.53003743141566
ENSMUSG00000111417	4.22961697136313	5.00583159213851	2.16446693328289	4.06884202051842	3.94121116738664	4.39306613209222
ENSMUSG00000111419	3.2117464780696	4.17693201619944	2.23519902141388	2.35911025015119	3.03966968987866	2.53798672401051
ENSMUSG00000111422	0.246896270180701	1.86265582222397	0	0	0	0
ENSMUSG00000111435	0.350337376648701	2.07741498079792	0.300439812034666	0	0.712550320624892	0
ENSMUSG00000111443	1.95945606671417	4.09997184049502	0.347562143061686	2.36294220073273	1.54384066373565	2.16339686168188
ENSMUSG00000111444	1.71837361244438	3.30754367767546	0.742096199188398	0	1.13061269565263	1.47514629034981
ENSMUSG00000111448	2.63347142697167	3.80556132571315	1.81673800574725	0	2.01258080658011	2.49658169068537
ENSMUSG00000111456	1.61618750799788	3.66432048425482	0.724989834866156	2.46391849276752	0.973389415522157	1.49805931106062
ENSMUSG00000111465	4.17094029870092	5.73404641586048	2.34278067142584	3.66753799859983	2.95776281971692	4.21260306518553
ENSMUSG00000111482	0	2.27518870698666	0	0	0.347605801775778	0
ENSMUSG00000111488	1.08455771134369	1.83063604420412	0.300439812034666	0	0.347605801775778	1.46526007174926
ENSMUSG00000111489	1.25191119783224	2.17887212264773	0.31232955011647	0	0.68536236380142	0
ENSMUSG00000111494	1.56506745235078	3.65138056752645	0.312901248584209	0	1.06105418792293	0
ENSMUSG00000111498	1.12665544248258	2.96241884056841	0	0	0.259527496320024	0
ENSMUSG00000111504	2.60163933147512	3.81940915569712	2.12541785600155	2.36765771577693	2.38701519479947	2.42525331197523
ENSMUSG00000111514	2.74744444659619	4.29112480652898	0.416881368365384	0	1.69293854680325	0
ENSMUSG00000111517	2.41303892841744	4.42706715390032	0.134887961108704	2.58322267604068	2.45670798407571	2.44758848884365
ENSMUSG00000111524	1.08455771134369	2.27518870698666	0	0	0.18883119120901	0
ENSMUSG00000111525	1.10601877204473	2.85920161927962	0	0	0.834055146249525	2.44860151133589
ENSMUSG00000111528	1.10317696236546	3.0160634200841	0.345664013420442	0	0.617643789825202	1.46526007174926
ENSMUSG00000111533	0.951389880012897	2.73311687317183	0	0	0.85876833830973	2.03566436678867
ENSMUSG00000111544	3.42662290985123	5.18804719223707	1.08343221887956	2.82815106431206	2.41144997541281	3.70431333718815
ENSMUSG00000111550	1.60562918547232	3.27556745426438	0	0	1.42520929300722	1.46526007174926
ENSMUSG00000111556	2.46894688880118	4.01641824638741	0.533551916553527	0	1.41341056874607	2.68329945396659
ENSMUSG00000111565	1.66824505395395	3.92986591083755	0.313083200597789	0	1.34860386603498	1.49177369309041
ENSMUSG00000111575	1.90255952763335	2.92955546877863	0.600563922402431	0	1.00983930173744	0
ENSMUSG00000111577	2.36320162909552	4.54525797350383	0.896696269306115	0	0.927746287743108	2.34434016566867
ENSMUSG00000111590	1.49058257357839	3.19823022527953	0	2.35911025015119	1.12479863261889	1.64766872594066
ENSMUSG00000111593	1.51088402495905	2.81104855598564	0.73031041206992	0	0.933885741660867	1.52564128604048
ENSMUSG00000111598	1.7501492198075	2.44023226991285	1.01242352287479	0	1.41525969273563	2.03566436678867
ENSMUSG00000111602	2.47731795373892	3.77564521788215	1.02627891724664	2.37912826565108	1.93154475572894	2.89226792030419
ENSMUSG00000111610	0	2.85686429621868	0	0	0	0
ENSMUSG00000111611	2.60663826212008	4.00150049776627	1.27114672157564	0	1.81755896700838	2.68615470020547
ENSMUSG00000111629	0.985218912681296	2.81622029669401	0	2.35911025015119	0.347605801775778	0
ENSMUSG00000111633	1.43132245935743	2.09720365593817	0.307538041546312	0	0.498160657216637	1.472935738919
ENSMUSG00000111645	1.18034028111237	1.14382067287586	0.330428452137253	0	0.629537217692243	2.22385740306151
ENSMUSG00000111649	2.26841375860596	3.99728641567881	1.02160521027499	0	1.27009662583563	2.05827650737369
ENSMUSG00000111656	2.59404778522186	3.09177000568685	1.33595350207132	0	1.60588810378786	2.39662233342898
ENSMUSG00000111657	1.19526806727153	2.29330012272104	0	0	0.194322446435851	0
ENSMUSG00000111658	2.29388588081776	3.0736444399021	0.535685270296456	0	1.4495049899007	2.74285330739268
ENSMUSG00000111665	1.75407833839537	1.83063604420412	0.300439812034666	0	0.999912260529969	2.03566436678867
ENSMUSG00000111669	1.25777815236896	2.07741498079792	0	2.35911025015119	0	0
ENSMUSG00000111682	1.9817831851548	3.09417793646051	0.531160606157853	0	0.617872383490151	2.45072495002599
ENSMUSG00000111691	2.40427388010666	3.00595290482988	0.531160606157853	2.35911025015119	0.809605895499581	1.46526007174926
ENSMUSG00000111694	2.68942629484224	3.78191684351867	0.700554051769094	3.7697042358706	1.80343010798891	1.85466346912429
ENSMUSG00000111712	3.72577496664059	4.40723746822095	3.27747866242597	0	3.57171737314921	4.22218339735102
ENSMUSG00000111715	2.35916794939561	3.9875134704713	0.312537245207315	0	1.64546243237087	2.50444403756185
ENSMUSG00000111722	2.86018938187318	3.81415491131251	2.08576603832468	2.41497410241489	2.23380340204827	2.71186523078811
ENSMUSG00000111726	2.08569983585053	3.67995738177451	1.32943019314697	0	1.6708904379595	0
ENSMUSG00000111729	1.88280150043945	3.27355937553625	0	0	0.650064036853334	1.7271828919871
ENSMUSG00000111733	2.73748232537726	3.01972639538878	1.04360745038897	0	2.35610102191452	2.49713261933884
ENSMUSG00000111734	0.79273010234225	1.51468359839129	0	0	0	2.41560821083432
ENSMUSG00000111753	2.67671887025755	3.56683858876324	1.92748197990419	3.33433041880866	2.54266836860251	3.26452451875978
ENSMUSG00000111758	5.10823955902034	6.29335462329553	3.68229862433506	3.52722375450108	4.37865272384117	4.88210136509551
ENSMUSG00000111761	1.89770262839105	3.97265781401653	0	0	1.19806041543968	0
ENSMUSG00000111765	1.89224874690303	3.25176802166562	0.540242641225935	0	0.612851481689034	2.41394793613548
ENSMUSG00000111767	1.90637492123373	3.93415467743069	1.2463036480419	2.4957768191953	1.44997313502685	1.61312488836392
ENSMUSG00000111769	1.8474332216337	3.02283238336027	0.300439812034666	0	0.839825064463521	0
ENSMUSG00000111772	0.345561125146592	2.76769393907571	0	0	0	0
ENSMUSG00000111774	0.985218912681296	2.07741498079792	0.531160606157853	0	0.484591165192089	0.371182004525643
ENSMUSG00000111778	0.57988262890634	2.20816590875231	0.531160606157853	0	0.484591165192089	0
ENSMUSG00000111800	0	2.20579910456539	0	0	0.530510473440848	1.46526007174926
ENSMUSG00000111806	2.51805187402631	3.38438539100537	1.95934612487636	2.7118855697736	1.45628627139554	1.87740312974893
ENSMUSG00000111811	2.4417122150143	3.88305650192655	0.959530274285278	0	1.0676735728236	1.63488098780127
ENSMUSG00000111820	3.43919727901549	3.4582677844164	1.31270085163093	0.000000363169712714736	2.07115531673074	2.87099798579775
ENSMUSG00000111821	0.768240161450955	2.53354248177087	0	0	0.194098239126526	0
ENSMUSG00000111825	2.19354096467421	4.16594048292898	0.761395833741171	0	1.91022564867404	2.04784846720599
ENSMUSG00000111840	3.4879537425547	4.72807481116475	1.99991606129254	3.0299399385506	2.94311874186232	3.0443896276518
ENSMUSG00000111841	2.57111359773587	4.0808457680812	0.533196257398742	0	1.66332142521703	2.04671840482138
ENSMUSG00000111849	0.609330193044739	1.83063604420412	1.01242352287479	0	0.809605895499581	1.46526007174926
ENSMUSG00000111852	3.9071661530385	5.77045504483946	1.18391317434444	1.58918628903258	2.3494100057631	4.0239466296215
ENSMUSG00000111854	2.77843104093216	4.42109289593725	0	3.43554895075695	1.64835322551658	2.51389552659544
ENSMUSG00000111857	1.76015496762968	2.8336322586459	1.15213697662295	0	1.60023643600294	2.03566436678867
ENSMUSG00000111868	2.1186956207321	1.06288355357587	3.35404864888789	0	2.74849396396647	2.93745121474713
ENSMUSG00000111869	1.59254855948136	2.81622029669401	0	0	0.609798557945001	0
ENSMUSG00000111878	0.839164266873683	2.24561571291252	0	0	0	0
ENSMUSG00000111883	4.49258047038813	5.57551092958597	2.15341363356676	3.90620457983088	3.30723344080593	3.5601873171578
ENSMUSG00000111912	1.53396609865473	3.09498456325836	0.718501947972833	3.00385245009456	0.605052398924898	1.46526007174926
ENSMUSG00000111923	0.44638093269746	2.10407089062355	0.300439812034666	3.00385245009456	0.484591165192089	0
ENSMUSG00000111927	1.45983323722602	2.45482684952065	0.321917897544899	0	1.10351189005061	0
ENSMUSG00000111933	2.99815594876861	4.26418459998027	1.63342645844829	2.36920968585058	2.3675522250981	1.57265935612367
ENSMUSG00000111936	3.93777632459084	5.51246251417959	0.590370403854587	3.35908876288389	2.70030584999242	3.93854392448008
ENSMUSG00000111938	1.10044061053106	3.30024388532428	0.33039823078666	0	0.393396086517781	1.61922833337288
ENSMUSG00000111941	0.750912237108329	2.44023226991285	0	0	0.484591165192089	0
ENSMUSG00000111947	2.53685081123064	4.17696416670344	1.17131730104923	0	1.31457385945246	2.09108921886748
ENSMUSG00000111960	3.02489166740895	4.89657708643182	1.55749899953855	0	3.3334695094533	3.55821674630251
ENSMUSG00000111962	2.00424864114812	3.17182641593294	0.798819370232611	3.39826889294955	0.985848130228557	1.47164526382561
ENSMUSG00000111986	1.25970633710799	2.62490158600476	0.369118582454097	0	0.899016381233609	1.68140600695905
ENSMUSG00000111994	3.69921343130089	3.58944332040841	2.1299886670607	0	2.87092723411338	3.16369355472214
ENSMUSG00000111995	2.25159164586071	4.03683197722237	0.53958702105491	0	1.305833011561	2.91690187034627
ENSMUSG00000112006	2.38405561810438	2.4136729587117	0	2.35911025015119	0.484591165192089	1.49450330881222
ENSMUSG00000112028	2.22627318657136	3.57040259251504	0	0	1.12459614692902	1.46526007174926
ENSMUSG00000112035	2.2692065566367	3.36505939028041	0.718501947972833	0	1.12440037178121	1.46526007174926
ENSMUSG00000112041	1.84107625217939	2.72431143079048	0.389247038126716	2.35911025015119	1.54601762227001	0
ENSMUSG00000112054	2.82249176711363	5.03442087598536	0.93758726433174	0	2.18982843320871	3.0160559977744
ENSMUSG00000112055	3.20992820217271	2.58185615765088	2.79849495060878	3.39264750332261	2.46873713930975	2.03566436678867
ENSMUSG00000112060	0.860186132156758	2.28536508789831	0.300439812034666	0	0.18883119120901	0
ENSMUSG00000112071	2.35349225940925	3.86068743579975	0.300439812034666	0	1.84604555399819	2.76919065372902
ENSMUSG00000112073	3.17782939672098	3.85168904528995	1.28659346170504	0	2.59495179145393	2.81700597377928
ENSMUSG00000112074	3.7831082918702	5.0666715614421	2.49844773677984	4.56064478935114	4.02271163853616	5.31706634968729
ENSMUSG00000112083	2.52813309604117	3.75844510485503	0.987489117180124	0	1.38095505707729	0.158741775806449
ENSMUSG00000112087	2.75909438465772	3.67904974693471	0	0	1.53370059417373	2.78494960994883
ENSMUSG00000112095	4.91387384248	6.08320940377525	2.94224995320783	4.3254282724376	4.04464391107323	5.40309702974147
ENSMUSG00000112102	1.55077740292313	3.00909328746364	0	0	0.263617126975016	0
ENSMUSG00000112110	1.5778982454979	3.31754687472984	0.910426742660547	0	1.6274175078535	2.67983360172428
ENSMUSG00000112112	3.0222745498738	4.33215132324558	1.45804402243771	2.61479320647326	2.27184691211421	3.21579414183633
ENSMUSG00000112117	0.932906184181014	2.00044744492414	0	0	0.50701104374872	2.09370145141981
ENSMUSG00000112120	1.50138025321666	3.52981695661069	0.300439812034666	0	0.530949331753805	1.46526007174926
ENSMUSG00000112121	3.33656778607905	5.36007172828346	1.72216046489971	2.9529234303599	2.36767491872139	2.01956887975752
ENSMUSG00000112125	0.444343488221199	2.58185615765088	0	0	0.605052398924898	0
ENSMUSG00000112126	0	2.44023226991285	0	0	1.00224022275635	0
ENSMUSG00000112129	3.44111646164525	3.02016948203495	3.39617648138782	4.28969056718327	3.5636701475151	3.68859687265419
ENSMUSG00000112132	2.4696004118316	3.797147886103	1.42284599466841	2.93367825622583	1.77486910254523	1.6106145274807
ENSMUSG00000112134	2.2692065566367	1.50227621224457	2.16446693328289	2.35911025015119	2.1379620105443	2.03566436678867
ENSMUSG00000112137	2.86203762822775	3.96697584080716	0.316007824393367	0	1.94853224915872	3.4549805404747
ENSMUSG00000112141	2.53491689546003	3.85478133068705	0.311957642500249	0	1.64534614542975	2.41767820196318
ENSMUSG00000112146	1.5019099245733	2.10569426112189	0	2.35911025015119	0.347605801775778	2.1892062526404
ENSMUSG00000112151	1.95594509993193	2.9574152578528	0	2.98983600515005	2.07980173540511	3.12702263076235
ENSMUSG00000112157	1.96751727403151	3.54082514741824	0	0	0.523224738847532	1.85084278661611
ENSMUSG00000112160	3.13608128511443	4.69512885109974	4.05784261574865	4.38039791670192	4.24655790348141	4.97100037668855
ENSMUSG00000112161	1.41725140987956	1.75535383792642	0.508558043942855	0	0.963578945639579	1.46526007174926
ENSMUSG00000112166	0	2.15006788250819	0	0	0	0
ENSMUSG00000112168	1.25777815236896	4.44036213439885	0.87622282345705	3.00385245009456	0.484591165192089	1.46526007174926
ENSMUSG00000112172	2.86843286027056	4.58129218219526	0.787098704070175	0	1.5505866525755	0
ENSMUSG00000112174	1.97364617826485	3.31382565213348	0.718501947972833	2.35911025015119	1.41586521933889	1.46526007174926
ENSMUSG00000112183	2.79418940927669	4.20440466436944	0.398973236216143	0.679300145607006	1.93896298660309	3.46690107735452
ENSMUSG00000112188	4.18263935950791	4.29604827003219	3.24579962484674	3.74796336275571	3.54742067682058	4.10433030462573
ENSMUSG00000112189	1.68792682448411	2.46441283114031	0.537130242406069	0	0.855531407868726	1.49743401346141
ENSMUSG00000112192	1.53587680973304	2.70014917027476	0	0	0.729292696472159	0
ENSMUSG00000112202	2.9223290584243	4.4006206264915	1.78508661256461	0	2.1759035490952	3.16173026240433
ENSMUSG00000112224	0.309578168619628	2.07741498079792	0	0	0	0
ENSMUSG00000112227	2.5844291029668	2.57531007163935	3.23079605817787	0	2.44108024271653	1.46526007174926
ENSMUSG00000112228	2.10744360587717	3.66865920465279	0.6624972674594	0	1.46377229298579	0
ENSMUSG00000112234	1.66639704788222	1.56245548606721	0.556958921709718	0	0.652135201335779	2.04481202378353
ENSMUSG00000112242	0.614830006836185	1.91123421799612	0.535855496057642	0	0.636586609746299	2.12228550740048
ENSMUSG00000112246	0.630036521052679	2.1024192864798	0.30167689743958	0	0.350508450000822	0
ENSMUSG00000112249	0.705365504925887	2.69621827263945	0	0	0.741537619111465	1.52385159310724
ENSMUSG00000112258	1.33429825647231	2.58185615765088	0.531160606157853	0	0.18883119120901	0
ENSMUSG00000112261	2.23985728116949	2.44023226991285	3.16882051962018	3.00385245009456	2.63087369117854	0
ENSMUSG00000112264	1.48571286076002	2.01094247656401	0	0	0	1.67088743046451
ENSMUSG00000112266	4.45852105843008	5.89142179809449	2.97114249610439	3.79277606349991	3.62638751211871	4.70898898090776
ENSMUSG00000112267	3.54512600799115	5.38394576096087	1.421748145508	2.36811548338492	2.44166637143466	3.01157253951923
ENSMUSG00000112270	2.09523783499225	3.07832528780745	0.199626550201495	0	1.07864312242179	2.33511278117425
ENSMUSG00000112275	1.65920492325817	3.17406390441392	0.87622282345705	0	0.902783388108203	2.03566436678867
ENSMUSG00000112281	0.945687825890926	2.80924610014129	0.300439812034666	0	0.590364042786823	0
ENSMUSG00000112283	1.7501492198075	3.00595290482988	1.31271688319954	0	0.97933926882146	1.46526007174926
ENSMUSG00000112284	1.17985983508845	1.93325643905858	0.495115038584305	0	0	0
ENSMUSG00000112286	3.15111667028503	4.46233712329099	0.874710032955128	2.8133360414296	1.80756088938275	2.62301470880653
ENSMUSG00000112289	2.82711812179956	3.69939151348932	1.62400053568841	0	2.34281966657545	2.71490689346723
ENSMUSG00000112314	1.01727456289365	1.83063604420412	0.300439812034666	0	0.18883119120901	1.46526007174926
ENSMUSG00000112319	5.71758366143872	6.24854612501232	4.13288548611219	0	5.41925688718146	5.32106675145003
ENSMUSG00000112320	2.09379465373068	3.08867236906169	0	0	0.5431537794951	1.58486475578283
ENSMUSG00000112323	1.23298310199818	2.93902404645069	0	0	0.951043455432822	1.46526007174926
ENSMUSG00000112324	8.2184500005146	6.3293376913391	6.61623605537767	6.71400187456524	7.46366270520355	6.81589918308616
ENSMUSG00000112327	1.1872600264074	2.94917235478331	0.312406479254001	0	0.862441492111866	0
ENSMUSG00000112337	0.850641929399144	2.51823800308069	0.330934524034641	0	0.232010280931594	1.52446784087221
ENSMUSG00000112354	2.235903065725	3.47925883080733	1.04954617870786	0	1.30953715420751	0
ENSMUSG00000112365	0.874912386636698	1.83063604420412	0.300439812034666	3.00385245009456	0.484591165192089	0
ENSMUSG00000112366	3.59945037417198	4.79943233930821	1.77914787051221	0	2.32905395046444	3.06341799016397
ENSMUSG00000112376	2.3835165732848	3.5536741382096	0.789782896208356	0.000244259956646256	1.36010542184385	0
ENSMUSG00000112379	2.64090421204596	3.66124252535487	0.897952054125057	2.35911025015119	1.08158528760387	2.30508063544677
ENSMUSG00000112383	1.54688989478691	2.595847803183	0.300439812034666	0	0.347605801775778	0
ENSMUSG00000112384	1.14788278814128	1.76546053347504	0.718501947972833	2.35911025015119	0.18883119120901	1.46526007174926
ENSMUSG00000112392	6.13827383909883	8.08135468175837	5.56605033052132	7.27427470584175	6.99086755359497	8.20235110891373
ENSMUSG00000112400	4.65274728184835	5.21027595173796	4.33755328070546	3.79791422178925	4.58762383605023	4.7793890201846
ENSMUSG00000112404	0.44033534947401	2.27394797611962	0	0	0	0
ENSMUSG00000112407	0.495779493161052	2.25795981662077	0.228513409075956	0	0.225436196074776	2.27786851058662
ENSMUSG00000112410	1.41292310095523	2.27518870698666	0	0	0.712550320624892	1.46526007174926
ENSMUSG00000112414	0.444343488221199	1.83063604420412	0	2.35911025015119	0.18883119120901	0
ENSMUSG00000112416	0.876873182520405	3.35250868011382	0	0	0.856908604311761	0
ENSMUSG00000112425	2.46763381663096	4.51306275246794	0.869767318673814	0	1.37224055899513	0
ENSMUSG00000112433	2.11359921591302	3.00720506348094	0	3.04883449189689	1.59537502716368	0
ENSMUSG00000112437	1.5816500248377	2.58343689488977	0	0	1.18229419965779	0
ENSMUSG00000112439	3.51659952197999	4.86398069620038	1.59803168931675	3.01192671454421	2.27979030451538	3.56639569229734
ENSMUSG00000112441	0.750912237108329	3.47899503827562	0.300439812034666	0	1.05449785775016	0
ENSMUSG00000112449	4.52566636903192	4.86140844484856	6.06597417414967	5.63178347940379	5.10734802548836	5.30265257096688
ENSMUSG00000112454	3.08792902550582	4.20395100482036	1.35501885037316	2.77865361053671	2.04141480015199	0
